"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerSalaryYearCareerComparatorRange record1Value","[1] PlayerSalaryYearCareerComparatorRange record2Value","[1] PlayerSalaryYearCareerComparatorRange record1PreprocessedValue","[1] PlayerSalaryYearCareerComparatorRange record2PreprocessedValue","[1] PlayerSalaryYearCareerComparatorRange similarity","[1] PlayerSalaryYearCareerComparatorRange postproccesedSimilarity"
"LinearCombinationMatchingRule","player_stat_id_3484","player_salary_id_8221","0.0",,"mickey rottner","mikki moore","mickey rottner","mikki moore","0.0","0.0","1947-1948","2001","1947-1948","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1322","player_salary_id_6998","0.16666666666666666",,"larry friend","larry robinson","larry friend","larry robinson","0.3333333333333333","0.3333333333333333","1958-1958","2000","1958-1958","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1322","player_salary_id_6997","0.16666666666666666",,"larry friend","larry robinson","larry friend","larry robinson","0.3333333333333333","0.3333333333333333","1958-1958","1994","1958-1958","1994","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2608","player_salary_id_5655","0.0",,"johnny mccarthy","joakim noah","johnny mccarthy","joakim noah","0.0","0.0","1957-1964","2016","1957-1964","2016","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2608","player_salary_id_5654","0.0",,"johnny mccarthy","joakim noah","johnny mccarthy","joakim noah","0.0","0.0","1957-1964","2015","1957-1964","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2442","player_salary_id_4014","1.0",,"felipe lopez","felipe lopez","felipe lopez","felipe lopez","1.0","1.0","1999-2002","2001","1999-2002","2001","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_2047","player_salary_id_10492","0.16666666666666666",,"steve johnson","steve nash","steve johnson","steve nash","0.3333333333333333","0.3333333333333333","1982-1991","2007","1982-1991","2007","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3484","player_salary_id_8225","0.0",,"mickey rottner","mikki moore","mickey rottner","mikki moore","0.0","0.0","1947-1948","2004","1947-1948","2004","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2442","player_salary_id_4013","1.0",,"felipe lopez","felipe lopez","felipe lopez","felipe lopez","1.0","1.0","1999-2002","2000","1999-2002","2000","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_3484","player_salary_id_8224","0.0",,"mickey rottner","mikki moore","mickey rottner","mikki moore","0.0","0.0","1947-1948","2003","1947-1948","2003","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2047","player_salary_id_10493","0.16666666666666666",,"steve johnson","steve nash","steve johnson","steve nash","0.3333333333333333","0.3333333333333333","1982-1991","2008","1982-1991","2008","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4160","player_salary_id_5212","0.5",,"jake voskuhl","jason hart","jake voskuhl","jason hart","0.0","0.0","2001-2009","2009","2001-2009","2009","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_4160","player_salary_id_5213","0.5",,"jake voskuhl","jason kapono","jake voskuhl","jason kapono","0.0","0.0","2001-2009","2003","2001-2009","2003","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_2254","player_salary_id_4070","0.0",,"frank kornet","fred hoiberg","frank kornet","fred hoiberg","0.0","0.0","1990-1991","2001","1990-1991","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4419","player_salary_id_11250","0.0",,"travis williams","troy murphy","travis williams","troy murphy","0.0","0.0","1998-1999","2012","1998-1999","2012","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1193","player_salary_id_2866","0.0",,"dante exum","david wood","dante exum","david wood","0.0","0.0","2015-2017","1995","2015-2017","1995","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1911","player_salary_id_5019","0.5",,"jarrett jack","james jones","jarrett jack","james jones","0.0","0.0","2006-2018","2012","2006-2018","2012","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_1193","player_salary_id_2865","0.0",,"dante exum","david wood","dante exum","david wood","0.0","0.0","2015-2017","1994","2015-2017","1994","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_381","player_salary_id_3026","0.0",,"devin booker","derek fisher","devin booker","derek fisher","0.0","0.0","2016-2018","2004","2016-2018","2004","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_381","player_salary_id_3027","0.0",,"devin booker","derek fisher","devin booker","derek fisher","0.0","0.0","2016-2018","2005","2016-2018","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_58","player_salary_id_9128","0.0",,"randy allen","rashard lewis","randy allen","rashard lewis","0.0","0.0","1989-1990","2012","1989-1990","2012","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_514","player_salary_id_9580","0.0",,"roger brown","ron baker","roger brown","ron baker","0.0","0.0","1968-1975","2017","1968-1975","2017","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_58","player_salary_id_9126","0.0",,"randy allen","rashard lewis","randy allen","rashard lewis","0.0","0.0","1989-1990","2011","1989-1990","2011","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1480","player_salary_id_4451","0.16666666666666666",,"greg grant","greg ostertag","greg grant","greg ostertag","0.3333333333333333","0.3333333333333333","1990-1996","2005","1990-1996","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_58","player_salary_id_9125","0.0",,"randy allen","rashard lewis","randy allen","rashard lewis","0.0","0.0","1989-1990","2010","1989-1990","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_514","player_salary_id_9582","0.0",,"roger brown","ron grandison","roger brown","ron grandison","0.0","0.0","1968-1975","1994","1968-1975","1994","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_514","player_salary_id_9581","0.0",,"roger brown","ron grandison","roger brown","ron grandison","0.0","0.0","1968-1975","1992","1968-1975","1992","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1480","player_salary_id_4452","0.16666666666666666",,"greg grant","greg smith","greg grant","greg smith","0.3333333333333333","0.3333333333333333","1990-1996","2011","1990-1996","2011","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1872","player_salary_id_7117","0.0",,"les hunter","lester hudson","les hunter","lester hudson","0.0","0.0","1965-1973","2010","1965-1973","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_963","player_salary_id_1467","0.4",,"bryce dejean-jones","brook lopez","bryce dejean-jones","brook lopez","0.0","0.0","2016-2016","2015","2016-2016","2015","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_2591","player_salary_id_6323","0.0",,"ken mayfield","keith benson","ken mayfield","keith benson","0.0","0.0","1976-1976","2016","1976-1976","2016","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1872","player_salary_id_7118","0.0",,"les hunter","lester hudson","les hunter","lester hudson","0.0","0.0","1965-1973","2014","1965-1973","2014","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_963","player_salary_id_1466","0.3",,"bryce dejean-jones","brook lopez","bryce dejean-jones","brook lopez","0.0","0.0","2016-2016","2014","2016-2016","2014","0.6","0.6"
"LinearCombinationMatchingRule","player_stat_id_2591","player_salary_id_6324","0.0",,"ken mayfield","keith bogans","ken mayfield","keith bogans","0.0","0.0","1976-1976","2003","1976-1976","2003","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_963","player_salary_id_1468","0.5",,"bryce dejean-jones","brook lopez","bryce dejean-jones","brook lopez","0.0","0.0","2016-2016","2016","2016-2016","2016","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_444","player_salary_id_8040","0.0",,"mike bratz","michael olowokandi","mike bratz","michael olowokandi","0.0","0.0","1978-1986","2003","1978-1986","2003","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_444","player_salary_id_8041","0.0",,"mike bratz","michael olowokandi","mike bratz","michael olowokandi","0.0","0.0","1978-1986","2004","1978-1986","2004","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1784","player_salary_id_9440","0.6666666666666666",,"robert hite","robert horry","robert hite","robert horry","0.3333333333333333","0.3333333333333333","2007-2007","2007","2007-2007","2007","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_2213","player_salary_id_10401","0.0",,"stacey king","stephen curry","stacey king","stephen curry","0.0","0.0","1990-1997","2010","1990-1997","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1784","player_salary_id_9441","0.16666666666666666",,"robert hite","robert pack","robert hite","robert pack","0.3333333333333333","0.3333333333333333","2007-2007","1991","2007-2007","1991","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2213","player_salary_id_10400","0.0",,"stacey king","stephen curry","stacey king","stephen curry","0.0","0.0","1990-1997","2009","1990-1997","2009","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3035","player_salary_id_7921","0.2",,"mehmet okur","metta world peace","mehmet okur","metta world peace","0.0","0.0","2003-2012","2000","2003-2012","2000","0.4","0.4"
"LinearCombinationMatchingRule","player_stat_id_3035","player_salary_id_7920","0.5",,"mehmet okur","mengke bateer","mehmet okur","mengke bateer","0.0","0.0","2003-2012","2003","2003-2012","2003","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_3597","player_salary_id_239","0.0",,"alvin scott","alex len","alvin scott","alex len","0.0","0.0","1978-1985","2013","1978-1985","2013","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3114","player_salary_id_4893","0.0",,"jack parr","jalen rose","jack parr","jalen rose","0.0","0.0","1959-1959","2003","1959-1959","2003","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3114","player_salary_id_4896","0.0",,"jack parr","jalen rose","jack parr","jalen rose","0.0","0.0","1959-1959","2006","1959-1959","2006","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3114","player_salary_id_4895","0.0",,"jack parr","jalen rose","jack parr","jalen rose","0.0","0.0","1959-1959","2005","1959-1959","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4348","player_salary_id_5403","0.16666666666666666",,"jeff wilkins","jeff mcinnis","jeff wilkins","jeff mcinnis","0.3333333333333333","0.3333333333333333","1981-1986","2001","1981-1986","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4503","player_salary_id_6188","0.0",,"julian wright","jud buechler","julian wright","jud buechler","0.0","0.0","2008-2011","1995","2008-2011","1995","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4348","player_salary_id_5402","0.16666666666666666",,"jeff wilkins","jeff mcinnis","jeff wilkins","jeff mcinnis","0.3333333333333333","0.3333333333333333","1981-1986","2000","1981-1986","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4503","player_salary_id_6189","0.0",,"julian wright","jud buechler","julian wright","jud buechler","0.0","0.0","2008-2011","1996","2008-2011","1996","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1763","player_salary_id_6068","0.0",,"johnny high","jorge gutierrez","johnny high","jorge gutierrez","0.0","0.0","1980-1984","2015","1980-1984","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1223","player_salary_id_9146","0.0",,"raymond felton","rasho nesterovic","raymond felton","rasho nesterovic","0.0","0.0","2006-2018","2000","2006-2018","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1223","player_salary_id_9145","0.0",,"raymond felton","rasho nesterovic","raymond felton","rasho nesterovic","0.0","0.0","2006-2018","1999","2006-2018","1999","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3105","player_salary_id_4881","0.0",,"jabari parker","jake voskuhl","jabari parker","jake voskuhl","0.0","0.0","2015-2017","2007","2015-2017","2007","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2462","player_salary_id_10651","0.0",,"ted luckenbill","terrell brandon","ted luckenbill","terrell brandon","0.0","0.0","1962-1963","2000","1962-1963","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3105","player_salary_id_4882","0.0",,"jabari parker","jake voskuhl","jabari parker","jake voskuhl","0.0","0.0","2015-2017","2008","2015-2017","2008","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2462","player_salary_id_10650","0.0",,"ted luckenbill","terrell brandon","ted luckenbill","terrell brandon","0.0","0.0","1962-1963","1999","1962-1963","1999","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4363","player_salary_id_1934","0.0",,"chuckie williams","chris childs","chuckie williams","chris childs","0.0","0.0","1977-1977","1997","1977-1977","1997","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4363","player_salary_id_1935","0.0",,"chuckie williams","chris childs","chuckie williams","chris childs","0.0","0.0","1977-1977","1998","1977-1977","1998","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2930","player_salary_id_159","0.16666666666666666",,"al negratti","al horford","al negratti","al horford","0.3333333333333333","0.3333333333333333","1947-1947","2010","1947-1947","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2182","player_salary_id_230","0.0",,"alec kessler","alex acker","alec kessler","alex acker","0.0","0.0","1991-1994","2006","1991-1994","2006","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3593","player_salary_id_9547","0.0",,"roger schurig","rodney stuckey","roger schurig","rodney stuckey","0.0","0.0","1968-1968","2015","1968-1968","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3593","player_salary_id_9548","0.0",,"roger schurig","rodney stuckey","roger schurig","rodney stuckey","0.0","0.0","1968-1968","2016","1968-1968","2016","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_467","player_salary_id_8065","0.09999999999999998",,"mike brittain","michael smith","mike brittain","michael smith","0.0","0.0","1986-1987","1991","1986-1987","1991","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","player_stat_id_467","player_salary_id_8064","0.2",,"mike brittain","michael smith","mike brittain","michael smith","0.0","0.0","1986-1987","1990","1986-1987","1990","0.4","0.4"
"LinearCombinationMatchingRule","player_stat_id_3345","player_salary_id_1493","0.3",,"bryant reeves","bruno sundov","bryant reeves","bruno sundov","0.0","0.0","1996-2001","2003","1996-2001","2003","0.6","0.6"
"LinearCombinationMatchingRule","player_stat_id_3345","player_salary_id_1492","0.4",,"bryant reeves","bruno sundov","bryant reeves","bruno sundov","0.0","0.0","1996-2001","2002","1996-2001","2002","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_857","player_salary_id_4984","0.0",,"jared cunningham","james donaldson","jared cunningham","james donaldson","0.0","0.0","2013-2016","1991","2013-2016","1991","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2998","player_salary_id_5783","0.0",,"john o'boyle","joey graham","john o'boyle","joey graham","0.0","0.0","1953-1953","2008","1953-1953","2008","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_857","player_salary_id_4983","0.0",,"jared cunningham","james donaldson","jared cunningham","james donaldson","0.0","0.0","2013-2016","1990","2013-2016","1990","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4449","player_salary_id_10909","0.0",,"tony windis","todd lichti","tony windis","todd lichti","0.0","0.0","1960-1960","1993","1960-1960","1993","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2998","player_salary_id_5782","0.0",,"john o'boyle","joey graham","john o'boyle","joey graham","0.0","0.0","1953-1953","2007","1953-1953","2007","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1374","player_salary_id_3130","0.0",,"dean garrett","derrick williams","dean garrett","derrick williams","0.0","0.0","1997-2002","2012","1997-2002","2012","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1374","player_salary_id_3131","0.0",,"dean garrett","derrick williams","dean garrett","derrick williams","0.0","0.0","1997-2002","2013","1997-2002","2013","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1374","player_salary_id_3132","0.0",,"dean garrett","derrick williams","dean garrett","derrick williams","0.0","0.0","1997-2002","2014","1997-2002","2014","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3328","player_salary_id_4839","0.0",,"james ray","jacque vaughn","james ray","jacque vaughn","0.0","0.0","1981-1983","1998","1981-1983","1998","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1791","player_salary_id_1157","0.0",,"bob hogsett","bobby jackson","bob hogsett","bobby jackson","0.0","0.0","1967-1968","2002","1967-1968","2002","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1791","player_salary_id_1156","0.0",,"bob hogsett","bobby jackson","bob hogsett","bobby jackson","0.0","0.0","1967-1968","2001","1967-1968","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3244","player_salary_id_7030","0.5",,"lavor postell","latrell sprewell","lavor postell","latrell sprewell","0.0","0.0","2001-2003","2002","2001-2003","2002","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_290","player_salary_id_627","0.16666666666666666",,"anthony bennett","anthony carter","anthony bennett","anthony carter","0.3333333333333333","0.3333333333333333","2014-2017","2005","2014-2017","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3244","player_salary_id_7031","0.5",,"lavor postell","latrell sprewell","lavor postell","latrell sprewell","0.0","0.0","2001-2003","2003","2001-2003","2003","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_290","player_salary_id_628","0.16666666666666666",,"anthony bennett","anthony carter","anthony bennett","anthony carter","0.3333333333333333","0.3333333333333333","2014-2017","2007","2014-2017","2007","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3594","player_salary_id_6160","0.0",,"john schweitz","josh smith","john schweitz","josh smith","0.0","0.0","1985-1987","2014","1985-1987","2014","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3491","player_salary_id_1386","0.16666666666666666",,"brian rowsom","brian cook","brian rowsom","brian cook","0.3333333333333333","0.3333333333333333","1988-1990","2010","1988-1990","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_747","player_salary_id_4859","0.5",,"jarron collins","jahidi white","jarron collins","jahidi white","0.0","0.0","2002-2011","2003","2002-2011","2003","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_944","player_salary_id_6121","0.0",,"johnny dawkins","josh howard","johnny dawkins","josh howard","0.0","0.0","1987-1995","2009","1987-1995","2009","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_944","player_salary_id_6122","0.0",,"johnny dawkins","josh howard","johnny dawkins","josh howard","0.0","0.0","1987-1995","2010","1987-1995","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3110","player_salary_id_4899","0.0",,"jack parkinson","jamaal magloire","jack parkinson","jamaal magloire","0.0","0.0","1950-1950","2000","1950-1950","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3852","player_salary_id_3062","0.0",,"dennis stewart","dermarr johnson","dennis stewart","dermarr johnson","0.0","0.0","1971-1971","2005","1971-1971","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3852","player_salary_id_3063","0.0",,"dennis stewart","dermarr johnson","dennis stewart","dermarr johnson","0.0","0.0","1971-1971","2007","1971-1971","2007","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3491","player_salary_id_1385","0.16666666666666666",,"brian rowsom","brian cook","brian rowsom","brian cook","0.3333333333333333","0.3333333333333333","1988-1990","2009","1988-1990","2009","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3852","player_salary_id_3060","0.0",,"dennis stewart","dermarr johnson","dennis stewart","dermarr johnson","0.0","0.0","1971-1971","2001","1971-1971","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3491","player_salary_id_1384","0.16666666666666666",,"brian rowsom","brian cook","brian rowsom","brian cook","0.3333333333333333","0.3333333333333333","1988-1990","2008","1988-1990","2008","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1186","player_salary_id_7539","0.2",,"maurice evans","marcus smart","maurice evans","marcus smart","0.0","0.0","2002-2012","2015","2002-2012","2015","0.4","0.4"
"LinearCombinationMatchingRule","player_stat_id_3397","player_salary_id_8132","0.16666666666666666",,"mike riordan","mike dunleavy","mike riordan","mike dunleavy","0.3333333333333333","0.3333333333333333","1969-1977","2002","1969-1977","2002","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3373","player_salary_id_4894","0.5",,"jason richardson","jalen rose","jason richardson","jalen rose","0.0","0.0","2002-2015","2004","2002-2015","2004","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_3624","player_salary_id_4048","0.16666666666666666",,"frank selvy","frank brickowski","frank selvy","frank brickowski","0.3333333333333333","0.3333333333333333","1955-1964","1990","1955-1964","1990","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3397","player_salary_id_8131","0.16666666666666666",,"mike riordan","mike conley","mike riordan","mike conley","0.3333333333333333","0.3333333333333333","1969-1977","2017","1969-1977","2017","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3624","player_salary_id_4049","0.16666666666666666",,"frank selvy","frank brickowski","frank selvy","frank brickowski","0.3333333333333333","0.3333333333333333","1955-1964","1991","1955-1964","1991","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3397","player_salary_id_8133","0.16666666666666666",,"mike riordan","mike dunleavy","mike riordan","mike dunleavy","0.3333333333333333","0.3333333333333333","1969-1977","2003","1969-1977","2003","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3373","player_salary_id_4893","0.5",,"jason richardson","jalen rose","jason richardson","jalen rose","0.0","0.0","2002-2015","2003","2002-2015","2003","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_3624","player_salary_id_4047","0.0",,"frank selvy","francisco garcia","frank selvy","francisco garcia","0.0","0.0","1955-1964","2014","1955-1964","2014","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1512","player_salary_id_7029","0.0",,"lamar green","latrell sprewell","lamar green","latrell sprewell","0.0","0.0","1970-1975","2001","1970-1975","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3972","player_salary_id_2812","0.16666666666666666",,"david thirdkill","david robinson","david thirdkill","david robinson","0.3333333333333333","0.3333333333333333","1983-1987","1996","1983-1987","1996","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_3972","player_salary_id_2811","0.16666666666666666",,"david thirdkill","david robinson","david thirdkill","david robinson","0.3333333333333333","0.3333333333333333","1983-1987","1995","1983-1987","1995","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4396","player_salary_id_7877","0.0",,"matt williams","maurice evans","matt williams","maurice evans","0.0","0.0","2018-2018","2001","2018-2018","2001","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4321","player_salary_id_2019","0.16666666666666666",,"chris whitney","chris kaman","chris whitney","chris kaman","0.3333333333333333","0.3333333333333333","1994-2004","2015","1994-2004","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_654","player_salary_id_151","0.0",,"alex caruso","al harrington","alex caruso","al harrington","0.0","0.0","2018-2018","2011","2018-2018","2011","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_4396","player_salary_id_7876","0.0",,"matt williams","maurice cheeks","matt williams","maurice cheeks","0.0","0.0","2018-2018","1992","2018-2018","1992","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_940","player_salary_id_11534","0.0",,"warren davis","wade baldwin","warren davis","wade baldwin","0.0","0.0","1968-1973","2016","1968-1973","2016","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_654","player_salary_id_152","0.0",,"alex caruso","al harrington","alex caruso","al harrington","0.0","0.0","2018-2018","2012","2018-2018","2012","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2786","player_salary_id_10977","0.0",,"todd mitchell","tony allen","todd mitchell","tony allen","0.0","0.0","1989-1989","2005","1989-1989","2005","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_925","player_salary_id_7580","0.0",,"mark davis","mario elie","mark davis","mario elie","0.0","0.0","1989-1989","2000","1989-1989","2000","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_925","player_salary_id_7581","0.0",,"mark davis","mario hezonja","mark davis","mario hezonja","0.0","0.0","1989-1989","2015","1989-1989","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_544","player_salary_id_9599","0.5",,"rodney buford","ron mercer","rodney buford","ron mercer","0.0","0.0","2000-2005","2002","2000-2005","2002","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_1145","player_salary_id_2817","0.0",,"dale ellis","david stockton","dale ellis","david stockton","0.0","0.0","1984-2000","2014","1984-2000","2014","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2405","player_salary_id_2914","0.5",,"deandre liggins","dejuan blair","deandre liggins","dejuan blair","0.0","0.0","2012-2018","2012","2012-2018","2012","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_1145","player_salary_id_2818","0.5",,"dale ellis","david vaughn","dale ellis","david vaughn","0.0","0.0","1984-2000","1995","1984-2000","1995","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_1748","player_salary_id_5096","0.0",,"jack hewson","jared cunningham","jack hewson","jared cunningham","0.0","0.0","1948-1948","2015","1948-1948","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1748","player_salary_id_5097","0.0",,"jack hewson","jared cunningham","jack hewson","jared cunningham","0.0","0.0","1948-1948","2015","1948-1948","2015","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1748","player_salary_id_5098","0.0",,"jack hewson","jared dudley","jack hewson","jared dudley","0.0","0.0","1948-1948","2008","1948-1948","2008","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2419","player_salary_id_2085","0.0",,"chuck lloyd","chris robinson","chuck lloyd","chris robinson","0.0","0.0","1971-1971","1998","1971-1971","1998","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2419","player_salary_id_2086","0.0",,"chuck lloyd","chris singleton","chuck lloyd","chris singleton","0.0","0.0","1971-1971","2011","1971-1971","2011","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2405","player_salary_id_2913","0.4",,"deandre liggins","dejuan blair","deandre liggins","dejuan blair","0.0","0.0","2012-2018","2011","2012-2018","2011","0.8","0.8"
"LinearCombinationMatchingRule","player_stat_id_1648","player_salary_id_289","0.5",,"al harrington","allen iverson","al harrington","allen iverson","0.0","0.0","1999-2014","2004","1999-2014","2004","1.0","1.0"
"LinearCombinationMatchingRule","player_stat_id_2993","player_salary_id_3101","0.0",,"dennis nutt","derrick favors","dennis nutt","derrick favors","0.0","0.0","1987-1987","2011","1987-1987","2011","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_2680","player_salary_id_6670","0.3",,"keith mcleod","keyon dooling","keith mcleod","keyon dooling","0.0","0.0","2004-2007","2002","2004-2007","2002","0.6","0.6"
"LinearCombinationMatchingRule","player_stat_id_2993","player_salary_id_3100","0.0",,"dennis nutt","derrick favors","dennis nutt","derrick favors","0.0","0.0","1987-1987","2010","1987-1987","2010","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1491","player_salary_id_2909","0.0",,"devin gray","dejounte murray","devin gray","dejounte murray","0.0","0.0","1997-2000","2016","1997-2000","2016","0.0","0.0"
"LinearCombinationMatchingRule","player_stat_id_1837","player_salary_id_3620","0.3",,"eddie house","ed davis","eddie house","ed davis","0.0","0.0","2001-2011","2013","2001-2011","2013","0.6","0.6"
